categoryCode,blockCode,parent,date,score,scoreChangePre,scoreChange,dataType,isTrack,isPpp,industryType
,885995.DDBK,000024.BKDL,2024-08-07,45.29,-679.38,-22.65,0,1,0,0.0
,885962.DDBK,000024.BKDL,2024-08-07,31.42,-607.48,-20.95,0,1,0,0.0
,885967.DDBK,000024.BKDL,2024-08-07,31.03,-605.15,-31.04,0,1,0,0.0
,885812.DDBK,000024.BKDL,2024-08-07,27.93,-628.43,-27.93,0,1,0,0.0
,885573.DDBK,000024.BKDL,2024-08-07,26.18,-549.88,-0.0,0,1,0,0.0
,885505.DDBK,000024.BKDL,2024-08-07,21.48,-644.54,-21.49,0,1,0,0.0
,885640.DDBK,000024.BKDL,2024-08-07,0.0,-733.16,-52.37,0,1,0,0.0
,885808.DDBK,000024.BKDL,2024-08-07,0.0,-609.38,-38.09,0,1,0,0.0
,885810.DDBK,000024.BKDL,2024-08-07,0.0,-698.25,0.0,0,1,0,0.0
,885811.DDBK,000024.BKDL,2024-08-07,0.0,-712.22,-41.9,0,1,0,0.0
,885863.DDBK,000024.BKDL,2024-08-07,0.0,-677.45,-17.83,0,1,0,0.0
,885877.DDBK,000024.BKDL,2024-08-07,0.0,-837.9,0.0,0,1,0,0.0
000022.BKDL,,,2024-08-07,30.69,-638.4,-52.18,1,1,0,
,885829.DDBK,000022.BKDL,2024-08-07,83.79,-586.53,-83.79,0,1,0,0.0
,885937.DDBK,000022.BKDL,2024-08-07,59.85,-658.35,-119.7,0,1,0,0.0
,885633.DDBK,000022.BKDL,2024-08-07,38.09,-723.64,-76.17,0,1,0,0.0
,885650.DDBK,000022.BKDL,2024-08-07,38.09,-685.55,-38.08,0,1,0,0.0
,885551.DDBK,000022.BKDL,2024-08-07,29.93,-568.57,0.0,0,1,0,0.0
,885882.DDBK,000022.BKDL,2024-08-07,29.4,-617.4,-88.2,0,1,0,0.0
,885901.DDBK,000022.BKDL,2024-08-07,25.39,-583.99,-63.48,0,1,0,0.0
,885652.DDBK,000022.BKDL,2024-08-07,0.0,-538.65,0.0,0,1,0,0.0
,885903.DDBK,000022.BKDL,2024-08-07,0.0,-538.65,-59.85,0,1,0,0.0
,885912.DDBK,000022.BKDL,2024-08-07,0.0,-670.32,-41.9,0,1,0,0.0
,885931.DDBK,000022.BKDL,2024-08-07,0.0,-515.63,0.0,0,1,0,0.0
000021.BKDL,,,2024-08-07,25.78,-700.4,-25.78,1,1,0,
,885909.DDBK,000021.BKDL,2024-08-07,38.67,-696.1,-38.67,0,1,0,0.0
,885540.DDBK,000021.BKDL,2024-08-07,24.46,-697.23,-24.47,0,1,0,0.0
,885968.DDBK,000021.BKDL,2024-08-07,0.0,-573.3,-44.1,0,1,0,0.0
000001.BKDL,,,2024-08-07,21.62,-502.74,-27.03,1,1,0,
,885355.DDBK,000001.BKDL,2024-08-07,53.03,-572.74,-0.0,0,1,0,0.0
,885865.DDBK,000001.BKDL,2024-08-07,29.93,-329.17,29.93,0,1,0,0.0
,885969.DDBK,000001.BKDL,2024-08-07,25.39,-380.86,-0.0,0,1,0,0.0
,885972.DDBK,000001.BKDL,2024-08-07,21.48,-451.18,-42.97,0,1,0,0.0
,885343.DDBK,000001.BKDL,2024-08-07,14.96,-508.73,-44.89,0,1,0,0.0
,885973.DDBK,000001.BKDL,2024-08-07,13.97,-363.09,0.01,0,1,0,0.0
,885552.DDBK,000001.BKDL,2024-08-07,12.6,-384.3,-31.5,0,1,0,0.0
,885284.DDBK,000001.BKDL,2024-08-07,0.0,-400.73,-36.43,0,1,0,0.0
,885530.DDBK,000001.BKDL,2024-08-07,0.0,-300.78,-32.23,0,1,0,0.0
,885970.DDBK,000001.BKDL,2024-08-07,0.0,-335.16,0.0,0,1,0,0.0
,885971.DDBK,000001.BKDL,2024-08-07,0.0,-310.33,0.0,0,1,0,0.0
000037.BKDL,,,2024-08-07,20.54,-524.36,-29.35,1,1,0,
,885520.DDBK,000037.BKDL,2024-08-07,24.66,-515.49,-31.28,0,1,1,0.0
,883303.DDBK,000037.BKDL,2024-08-07,15.43,-485.1,-19.85,0,1,0,0.0
,885663.DDBK,000037.BKDL,2024-08-07,7.25,-322.83,-10.89,0,1,0,0.0
,885745.DDBK,000037.BKDL,2024-08-07,4.43,-404.19,-14.75,0,1,0,0.0
,883302.DDBK,000037.BKDL,2024-08-07,0.0,-342.78,-8.46,0,1,0,0.0
,883301.DDBK,000037.BKDL,2024-08-07,0.0,-213.28,0.0,0,1,0,0.0
,883300.DDBK,000037.BKDL,2024-08-07,0.0,-344.23,-10.67,0,1,0,0.0
000029.BKDL,,,2024-08-06,612.69,597.79,288.13,1,0,0,
,885959.DDBK,000029.BKDL,2024-08-06,700.02,700.02,254.55,0,0,0,0.0
,885675.DDBK,000029.BKDL,2024-08-06,667.48,653.28,269.83,0,0,0,0.0
,885800.DDBK,000029.BKDL,2024-08-06,654.39,647.47,322.0,0,1,0,0.0
,885774.DDBK,000029.BKDL,2024-08-06,598.5,598.5,239.4,0,0,0,0.0
,885809.DDBK,000029.BKDL,2024-08-06,593.51,581.87,360.76,0,0,0,0.0
,885987.DDBK,000029.BKDL,2024-08-06,588.79,588.79,407.62,0,0,0,0.0
,885875.DDBK,000029.BKDL,2024-08-06,586.53,576.06,387.53,0,0,0,0.0
,885738.DDBK,000029.BKDL,2024-08-06,585.2,585.2,299.25,0,0,0,0.0
,885953.DDBK,000029.BKDL,2024-08-06,529.2,529.2,441.0,0,0,0,0.0
,886020.DDBK,000029.BKDL,2024-08-06,465.5,442.22,325.85,0,0,0,0.0
000031.BKDL,,,2024-08-06,600.02,573.86,285.3,1,0,0,
,886042.DDBK,000031.BKDL,2024-08-06,783.49,783.49,293.81,0,0,0,0.0
,886073.DDBK,000031.BKDL,2024-08-06,773.45,773.45,96.68,0,0,0,0.0
,885925.DDBK,000031.BKDL,2024-08-06,739.32,722.89,295.73,0,0,0,0.0
,885897.DDBK,000031.BKDL,2024-08-06,712.84,712.84,287.64,0,0,0,0.0
,886009.DDBK,000031.BKDL,2024-08-06,710.22,710.22,311.22,0,0,0,0.0
,885908.DDBK,000031.BKDL,2024-08-06,703.84,695.46,335.16,0,0,0,0.0
,886054.DDBK,000031.BKDL,2024-08-06,702.75,702.75,459.49,0,0,0,0.0
,886033.DDBK,000031.BKDL,2024-08-06,683.55,683.55,231.52,0,0,0,0.0
,885864.DDBK,000031.BKDL,2024-08-06,680.79,680.79,274.93,0,0,0,0.0
,886044.DDBK,000031.BKDL,2024-08-06,680.79,667.7,379.67,0,0,0,0.0
,886048.DDBK,000031.BKDL,2024-08-06,679.81,679.81,347.81,0,0,0,0.0
,885756.DDBK,000031.BKDL,2024-08-06,639.63,622.39,263.78,0,0,0,0.0
,885790.DDBK,000031.BKDL,2024-08-06,579.29,517.22,310.33,0,0,0,0.0
,886049.DDBK,000031.BKDL,2024-08-06,564.67,546.45,200.37,0,0,0,0.0
,886050.DDBK,000031.BKDL,2024-08-06,561.39,511.12,276.5,0,0,0,0.0
,885362.DDBK,000031.BKDL,2024-08-06,549.75,515.63,295.73,0,0,0,0.0
,885957.DDBK,000031.BKDL,2024-08-06,545.38,500.76,242.94,0,0,0,0.0
,885977.DDBK,000031.BKDL,2024-08-06,534.83,517.0,320.9,0,0,0,0.0
000014.BKDL,,,2024-08-06,590.3,572.36,317.58,1,0,0,
,885771.DDBK,000014.BKDL,2024-08-06,655.75,619.32,364.31,0,0,0,0.0
,886036.DDBK,000014.BKDL,2024-08-06,651.7,633.08,465.5,0,0,0,0.0
,885454.DDBK,000014.BKDL,2024-08-06,642.39,633.08,325.85,0,0,0,0.0
,885785.DDBK,000014.BKDL,2024-08-06,603.17,600.2,294.16,0,0,0,0.0
,885759.DDBK,000014.BKDL,2024-08-06,552.46,506.42,359.1,0,0,0,0.0
,886047.DDBK,000014.BKDL,2024-08-06,533.21,533.21,342.78,0,0,0,0.0
000034.BKDL,,,2024-08-06,563.74,519.83,307.39,1,0,0,
,886068.DDBK,000034.BKDL,2024-08-06,768.07,768.07,384.03,0,0,0,0.0
,886070.DDBK,000034.BKDL,2024-08-06,758.1,718.2,359.1,0,0,0,0.0
,886071.DDBK,000034.BKDL,2024-08-06,744.8,744.8,372.4,0,0,0,0.0
,886040.DDBK,000034.BKDL,2024-08-06,698.25,698.25,465.5,0,0,0,0.0
,886074.DDBK,000034.BKDL,2024-08-06,646.38,646.38,430.92,0,0,0,0.0
,886031.DDBK,000034.BKDL,2024-08-06,622.86,578.37,326.26,0,0,0,0.0
,886019.DDBK,000034.BKDL,2024-08-06,606.94,563.97,333.01,0,0,0,0.0
,886062.DDBK,000034.BKDL,2024-08-06,577.86,539.34,346.72,0,0,0,0.0
,885728.DDBK,000034.BKDL,2024-08-06,553.68,513.46,300.3,0,0,0,0.0
000025.BKDL,,,2024-08-06,542.39,510.27,266.15,1,0,0,
,885940.DDBK,000025.BKDL,2024-08-06,718.2,698.25,379.05,0,0,0,0.0
,886043.DDBK,000025.BKDL,2024-08-06,705.6,705.6,308.7,0,0,0,0.0
,885998.DDBK,000025.BKDL,2024-08-06,685.55,685.55,304.69,0,0,0,0.0
,886037.DDBK,000025.BKDL,2024-08-06,680.79,680.79,331.66,0,0,0,0.0
,885868.DDBK,000025.BKDL,2024-08-06,659.02,640.19,376.58,0,0,0,0.0
,885556.DDBK,000025.BKDL,2024-08-06,629.55,611.63,286.77,0,0,0,0.0
,885574.DDBK,000025.BKDL,2024-08-06,554.58,524.44,253.18,0,0,0,0.0
,885783.DDBK,000025.BKDL,2024-08-06,518.84,483.06,259.42,0,0,0,0.0
,885312.DDBK,000025.BKDL,2024-08-06,514.11,469.62,262.0,0,0,0,0.0
000006.BKDL,,,2024-08-06,533.75,503.93,266.13,1,0,0,
,886058.DDBK,000006.BKDL,2024-08-06,733.16,733.16,366.58,0,0,0,0.0
,885982.DDBK,000006.BKDL,2024-08-06,680.79,680.79,445.13,0,0,0,0.0
,886055.DDBK,000006.BKDL,2024-08-06,677.45,677.45,374.38,0,0,0,0.0
,885980.DDBK,000006.BKDL,2024-08-06,663.03,648.46,429.88,0,0,0,0.0
,885843.DDBK,000006.BKDL,2024-08-06,654.61,654.61,340.4,0,0,0,0.0
,885376.DDBK,000006.BKDL,2024-08-06,648.06,634.97,327.3,0,0,0,0.0
,886059.DDBK,000006.BKDL,2024-08-06,623.05,612.31,333.01,0,0,0,0.0
,885923.DDBK,000006.BKDL,2024-08-06,575.66,550.08,300.62,0,0,0,0.0
,885806.DDBK,000006.BKDL,2024-08-06,564.96,538.24,279.62,0,0,1,0.0
,885502.DDBK,000006.BKDL,2024-08-06,313.41,268.64,185.49,0,0,0,0.0
000016.BKDL,,,2024-08-06,504.41,459.94,255.68,1,0,0,
,885844.DDBK,000016.BKDL,2024-08-06,628.43,616.11,357.34,0,0,0,0.0
,886039.DDBK,000016.BKDL,2024-08-06,593.51,593.51,279.3,0,0,0,0.0
,886017.DDBK,000016.BKDL,2024-08-06,574.12,512.05,279.3,0,0,0,0.0
,885956.DDBK,000016.BKDL,2024-08-06,560.65,517.52,301.89,0,0,0,0.0
,885459.DDBK,000016.BKDL,2024-08-06,549.71,517.69,288.2,0,0,0,0.0
,885568.DDBK,000016.BKDL,2024-08-06,543.33,517.15,304.4,0,0,0,0.0
,885730.DDBK,000016.BKDL,2024-08-06,510.03,497.89,242.87,0,0,0,0.0
,885378.DDBK,000016.BKDL,2024-08-06,506.84,457.03,257.81,0,0,0,0.0
,885881.DDBK,000016.BKDL,2024-08-06,458.85,399.0,219.45,0,0,0,0.0
000027.BKDL,,,2024-08-06,492.82,464.77,240.4,1,0,0,
,885945.DDBK,000027.BKDL,2024-08-06,718.2,707.32,239.4,0,0,0,0.0
,886035.DDBK,000027.BKDL,2024-08-06,694.84,684.62,306.54,0,0,0,0.0
,885545.DDBK,000027.BKDL,2024-08-06,619.46,596.64,280.39,0,0,0,0.0
,885871.DDBK,000027.BKDL,2024-08-06,598.5,538.65,329.18,0,0,0,0.0
,885736.DDBK,000027.BKDL,2024-08-06,587.31,563.82,274.08,0,0,0,0.0
,885662.DDBK,000027.BKDL,2024-08-06,552.39,508.94,291.71,0,0,0,0.0
,886001.DDBK,000027.BKDL,2024-08-06,547.43,525.09,245.79,0,0,0,0.0
,885997.DDBK,000027.BKDL,2024-08-06,538.52,519.03,281.66,0,0,0,0.0
,885766.DDBK,000027.BKDL,2024-08-06,538.16,490.47,272.48,0,0,0,0.0
,886067.DDBK,000027.BKDL,2024-08-06,527.41,489.13,284.97,0,0,0,0.0
,885999.DDBK,000027.BKDL,2024-08-06,525.74,501.1,254.65,0,0,0,0.0
,886064.DDBK,000027.BKDL,2024-08-06,523.69,523.69,239.4,0,0,0,0.0
,886066.DDBK,000027.BKDL,2024-08-06,523.69,506.23,349.13,0,0,0,0.0
,885564.DDBK,000027.BKDL,2024-08-06,518.12,489.79,279.3,0,0,0,0.0
,886061.DDBK,000027.BKDL,2024-08-06,514.27,496.54,274.87,0,0,0,0.0
,885834.DDBK,000027.BKDL,2024-08-06,507.15,490.61,281.14,0,0,0,0.0
,885467.DDBK,000027.BKDL,2024-08-06,507.15,499.8,249.9,0,0,0,0.0
,885943.DDBK,000027.BKDL,2024-08-06,485.1,485.1,44.1,0,0,0,0.0
,885431.DDBK,000027.BKDL,2024-08-06,482.76,456.12,230.84,0,0,0,0.0
,885886.DDBK,000027.BKDL,2024-08-06,482.43,457.04,279.3,0,0,0,0.0
,885861.DDBK,000027.BKDL,2024-08-06,478.8,458.85,279.3,0,0,0,0.0
,885461.DDBK,000027.BKDL,2024-08-06,470.94,440.36,226.3,0,0,0,0.0
,886000.DDBK,000027.BKDL,2024-08-06,409.64,391.02,148.96,0,0,0,0.0
,885775.DDBK,000027.BKDL,2024-08-06,403.1,380.45,203.82,0,0,0,0.0
,885974.DDBK,000027.BKDL,2024-08-06,400.73,400.73,218.58,0,0,0,0.0
,885902.DDBK,000027.BKDL,2024-08-06,132.3,44.1,44.1,0,0,0,0.0
000003.BKDL,,,2024-08-06,480.27,421.29,256.52,1,0,0,
,885942.DDBK,000003.BKDL,2024-08-06,581.25,551.06,301.95,0,0,0,0.0
,886013.DDBK,000003.BKDL,2024-08-06,580.08,544.27,333.01,0,0,0,0.0
,886041.DDBK,000003.BKDL,2024-08-06,577.98,554.04,352.26,0,0,0,0.0
,885866.DDBK,000003.BKDL,2024-08-06,573.3,573.3,352.8,0,0,0,0.0
,885975.DDBK,000003.BKDL,2024-08-06,566.15,520.86,317.04,0,0,0,0.0
,885887.DDBK,000003.BKDL,2024-08-06,528.86,490.63,270.8,0,0,0,0.0
,885452.DDBK,000003.BKDL,2024-08-06,519.81,483.6,307.75,0,0,0,0.0
,885976.DDBK,000003.BKDL,2024-08-06,510.28,446.5,287.03,0,0,0,0.0
,886023.DDBK,000003.BKDL,2024-08-06,505.63,447.84,245.59,0,0,0,0.0
,885333.DDBK,000003.BKDL,2024-08-06,498.21,486.89,271.75,0,0,0,0.0
,885757.DDBK,000003.BKDL,2024-08-06,483.27,410.26,288.57,0,0,0,0.0
,885933.DDBK,000003.BKDL,2024-08-06,462.72,375.18,262.62,0,0,0,0.0
,885842.DDBK,000003.BKDL,2024-08-06,454.86,406.98,215.46,0,0,0,0.0
,885966.DDBK,000003.BKDL,2024-08-06,444.6,427.5,290.7,0,0,0,0.0
,886034.DDBK,000003.BKDL,2024-08-06,418.95,335.16,279.3,0,0,0,0.0
000033.BKDL,,,2024-08-06,475.9,444.04,235.05,1,0,0,
,885786.DDBK,000033.BKDL,2024-08-06,662.21,662.21,337.86,0,0,0,0.0
,886069.DDBK,000033.BKDL,2024-08-06,588.79,520.85,226.45,0,0,0,0.0
,886002.DDBK,000033.BKDL,2024-08-06,587.55,551.79,286.11,0,0,0,0.0
,885930.DDBK,000033.BKDL,2024-08-06,586.53,567.91,260.68,0,0,0,0.0
,885946.DDBK,000033.BKDL,2024-08-06,577.86,525.85,283.15,0,0,0,0.0
,886057.DDBK,000033.BKDL,2024-08-06,554.1,518.06,283.81,0,0,0,0.0
,885537.DDBK,000033.BKDL,2024-08-06,530.67,512.05,297.92,0,0,0,0.0
,885517.DDBK,000033.BKDL,2024-08-06,516.75,481.72,265.67,0,0,0,0.0
,885929.DDBK,000033.BKDL,2024-08-06,495.32,465.62,231.22,0,0,0,0.0
,886008.DDBK,000033.BKDL,2024-08-06,480.14,442.48,225.95,0,0,0,0.0
,885619.DDBK,000033.BKDL,2024-08-06,431.27,403.55,246.44,0,0,0,0.0
,885941.DDBK,000033.BKDL,2024-08-06,430.33,391.02,225.51,0,0,0,0.0
,885427.DDBK,000033.BKDL,2024-08-06,430.27,404.39,242.63,0,0,0,0.0
000013.BKDL,,,2024-08-06,468.16,442.85,250.25,1,1,0,
,886076.DDBK,000013.BKDL,2024-08-06,584.58,555.35,292.29,0,1,0,0.0
,886030.DDBK,000013.BKDL,2024-08-06,542.17,492.88,320.37,0,1,0,0.0
,885884.DDBK,000013.BKDL,2024-08-06,487.51,441.81,274.23,0,1,0,0.0
,885700.DDBK,000013.BKDL,2024-08-06,479.27,451.17,259.47,0,1,0,0.0
,885743.DDBK,000013.BKDL,2024-08-06,435.52,402.38,227.23,0,1,0,0.0
,885566.DDBK,000013.BKDL,2024-08-06,433.91,411.47,239.4,0,1,0,0.0
,885795.DDBK,000013.BKDL,2024-08-06,325.85,325.85,116.38,0,1,0,0.0
,885426.DDBK,000013.BKDL,2024-08-06,285.24,267.41,160.45,0,1,0,0.0
,885860.DDBK,000013.BKDL,2024-08-06,228.52,228.52,76.17,0,1,0,0.0
000032.BKDL,,,2024-08-06,460.12,406.84,179.21,1,0,0,
,885907.DDBK,000032.BKDL,2024-08-06,509.31,484.67,164.29,0,0,0,0.0
,885905.DDBK,000032.BKDL,2024-08-06,497.01,436.48,200.72,0,0,0,0.0
,885598.DDBK,000032.BKDL,2024-08-06,460.12,406.84,179.21,0,0,0,0.0
,885906.DDBK,000032.BKDL,2024-08-06,204.37,163.5,61.31,0,0,0,0.0
000012.BKDL,,,2024-08-06,422.56,348.16,219.59,1,0,0,
,886046.DDBK,000012.BKDL,2024-08-06,676.2,661.5,323.4,0,0,0,0.0
,885772.DDBK,000012.BKDL,2024-08-06,644.54,580.09,290.04,0,0,0,0.0
,885918.DDBK,000012.BKDL,2024-08-06,613.1,613.1,306.55,0,0,0,0.0
,885934.DDBK,000012.BKDL,2024-08-06,586.53,512.6,276.01,0,0,0,0.0
,885797.DDBK,000012.BKDL,2024-08-06,577.68,541.25,327.87,0,0,0,0.0
,885950.DDBK,000012.BKDL,2024-08-06,541.75,476.74,296.16,0,0,0,0.0
,885791.DDBK,000012.BKDL,2024-08-06,536.26,502.74,318.41,0,0,0,0.0
,885709.DDBK,000012.BKDL,2024-08-06,533.77,477.91,279.3,0,0,0,0.0
,885816.DDBK,000012.BKDL,2024-08-06,527.88,485.98,301.65,0,0,0,0.0
,885874.DDBK,000012.BKDL,2024-08-06,527.57,341.37,217.24,0,0,0,0.0
,885779.DDBK,000012.BKDL,2024-08-06,496.53,403.43,253.44,0,0,0,0.0
,885457.DDBK,000012.BKDL,2024-08-06,491.18,288.93,245.59,0,0,0,0.0
,885820.DDBK,000012.BKDL,2024-08-06,471.76,401.35,260.52,0,0,0,0.0
,885603.DDBK,000012.BKDL,2024-08-06,470.6,321.38,229.56,0,0,0,0.0
,885480.DDBK,000012.BKDL,2024-08-06,464.77,301.12,255.3,0,0,0,0.0
,885737.DDBK,000012.BKDL,2024-08-06,457.04,279.3,203.13,0,0,0,0.0
,885890.DDBK,000012.BKDL,2024-08-06,451.68,373.13,222.57,0,0,0,0.0
,886060.DDBK,000012.BKDL,2024-08-06,437.17,382.52,273.23,0,0,0,0.0
,885586.DDBK,000012.BKDL,2024-08-06,434.76,276.67,221.33,0,0,0,0.0
,885876.DDBK,000012.BKDL,2024-08-06,395.41,348.34,225.95,0,0,0,0.0
,885647.DDBK,000012.BKDL,2024-08-06,386.72,257.81,128.9,0,0,0,0.0
,885701.DDBK,000012.BKDL,2024-08-06,368.39,325.05,195.03,0,0,0,0.0
,885418.DDBK,000012.BKDL,2024-08-06,329.02,201.8,184.25,0,0,0,0.0
,885788.DDBK,000012.BKDL,2024-08-06,314.21,223.13,186.7,0,0,0,0.0
,885615.DDBK,000012.BKDL,2024-08-06,297.32,144.16,99.11,0,0,0,0.0
,886014.DDBK,000012.BKDL,2024-08-06,279.3,219.45,139.65,0,0,0,0.0
,885580.DDBK,000012.BKDL,2024-08-06,218.58,36.43,-0.0,0,0,0,0.0
,885497.DDBK,000012.BKDL,2024-08-06,174.11,-32.64,21.76,0,0,0,0.0
,885792.DDBK,000012.BKDL,2024-08-06,104.74,0.0,0.0,0,0,0,0.0
000026.BKDL,,,2024-08-06,413.34,361.29,192.89,1,1,0,
,885611.DDBK,000026.BKDL,2024-08-06,512.66,457.53,253.57,0,1,0,0.0
,885840.DDBK,000026.BKDL,2024-08-06,424.49,391.27,179.03,0,1,0,0.0
,885642.DDBK,000026.BKDL,2024-08-06,398.61,321.33,203.37,0,1,0,0.0
,885965.DDBK,000026.BKDL,2024-08-06,367.01,318.54,186.97,0,1,0,0.0
,885898.DDBK,000026.BKDL,2024-08-06,320.37,246.44,197.15,0,1,0,0.0
000036.BKDL,,,2024-08-06,407.81,385.53,207.25,1,0,0,
,886063.DDBK,000036.BKDL,2024-08-06,658.35,598.5,359.1,0,0,0,0.0
,885544.DDBK,000036.BKDL,2024-08-06,401.92,383.75,202.1,0,0,0,0.0
000038.BKDL,,,2024-08-06,404.83,358.21,206.23,1,1,0,
,885694.DDBK,000038.BKDL,2024-08-06,422.19,376.84,217.57,0,1,1,0.0
,883304.DDBK,000038.BKDL,2024-08-06,346.67,310.18,167.02,0,1,0,0.0
000035.BKDL,,,2024-08-06,399.76,363.93,210.38,1,1,0,
,886053.DDBK,000035.BKDL,2024-08-06,763.97,665.39,394.31,0,1,0,0.0
,886006.DDBK,000035.BKDL,2024-08-06,578.55,478.8,319.2,0,1,0,0.0
,886007.DDBK,000035.BKDL,2024-08-06,567.61,445.98,337.86,0,1,0,0.0
,885789.DDBK,000035.BKDL,2024-08-06,563.68,556.06,304.69,0,1,0,0.0
,885878.DDBK,000035.BKDL,2024-08-06,537.52,426.85,332.0,0,1,0,0.0
,885958.DDBK,000035.BKDL,2024-08-06,498.21,452.92,226.46,0,1,0,0.0
,886032.DDBK,000035.BKDL,2024-08-06,488.78,460.85,307.23,0,1,0,0.0
,886038.DDBK,000035.BKDL,2024-08-06,485.1,485.1,352.8,0,1,0,0.0
,885819.DDBK,000035.BKDL,2024-08-06,468.24,455.92,234.12,0,1,0,0.0
,885311.DDBK,000035.BKDL,2024-08-06,445.41,414.54,233.73,0,1,0,0.0
,885710.DDBK,000035.BKDL,2024-08-06,434.91,402.99,229.43,0,1,0,0.0
,886004.DDBK,000035.BKDL,2024-08-06,424.69,413.21,195.13,0,1,0,0.0
,885921.DDBK,000035.BKDL,2024-08-06,422.92,389.17,248.19,0,1,0,0.0
,886065.DDBK,000035.BKDL,2024-08-06,405.44,378.41,189.21,0,1,0,0.0
,886026.DDBK,000035.BKDL,2024-08-06,402.19,368.67,301.64,0,1,0,0.0
,885531.DDBK,000035.BKDL,2024-08-06,397.15,350.33,188.89,0,1,0,0.0
,885948.DDBK,000035.BKDL,2024-08-06,392.21,392.21,124.8,0,1,0,0.0
,885938.DDBK,000035.BKDL,2024-08-06,383.04,359.1,251.37,0,1,0,0.0
,885425.DDBK,000035.BKDL,2024-08-06,380.86,372.4,177.73,0,1,0,0.0
,885928.DDBK,000035.BKDL,2024-08-06,379.98,350.75,175.38,0,1,0,0.0
,886003.DDBK,000035.BKDL,2024-08-06,375.61,346.72,288.93,0,1,0,0.0
,886010.DDBK,000035.BKDL,2024-08-06,353.78,316.54,204.82,0,1,0,0.0
,885798.DDBK,000035.BKDL,2024-08-06,335.16,335.16,335.16,0,1,0,0.0
,885922.DDBK,000035.BKDL,2024-08-06,323.73,266.6,247.56,0,1,0,0.0
,885641.DDBK,000035.BKDL,2024-08-06,322.04,289.24,172.95,0,1,0,0.0
,885920.DDBK,000035.BKDL,2024-08-06,310.33,263.78,147.4,0,1,0,0.0
,885571.DDBK,000035.BKDL,2024-08-06,307.98,280.8,172.1,0,1,0,0.0
,885781.DDBK,000035.BKDL,2024-08-06,304.69,304.69,190.43,0,1,0,0.0
,885944.DDBK,000035.BKDL,2024-08-06,296.49,244.93,154.69,0,1,0,0.0
,886011.DDBK,000035.BKDL,2024-08-06,246.44,221.8,172.51,0,1,0,0.0
,886005.DDBK,000035.BKDL,2024-08-06,236.33,214.85,171.88,0,1,0,0.0
,885936.DDBK,000035.BKDL,2024-08-06,224.69,201.28,121.71,0,1,0,0.0
,885935.DDBK,000035.BKDL,2024-08-06,217.85,217.85,117.3,0,1,0,0.0
,885996.DDBK,000035.BKDL,2024-08-06,203.81,181.16,124.55,0,1,0,0.0
000010.BKDL,,,2024-08-06,366.96,308.86,171.25,1,1,0,
,886016.DDBK,000010.BKDL,2024-08-06,502.74,502.74,111.72,0,1,0,0.0
,885899.DDBK,000010.BKDL,2024-08-06,465.5,391.02,204.82,0,1,0,0.0
,885910.DDBK,000010.BKDL,2024-08-06,418.95,335.16,251.37,0,1,0,0.0
,885768.DDBK,000010.BKDL,2024-08-06,399.0,359.1,199.5,0,1,0,0.0
,885543.DDBK,000010.BKDL,2024-08-06,368.68,351.92,175.96,0,1,0,0.0
,885851.DDBK,000010.BKDL,2024-08-06,359.1,335.16,215.46,0,1,0,0.0
,885990.DDBK,000010.BKDL,2024-08-06,356.88,279.3,170.68,0,1,0,0.0
,885629.DDBK,000010.BKDL,2024-08-06,343.75,279.3,150.39,0,1,0,0.0
,885705.DDBK,000010.BKDL,2024-08-06,342.06,285.57,138.08,0,1,0,0.0
,885888.DDBK,000010.BKDL,2024-08-06,335.16,272.32,62.84,0,1,0,0.0
,885406.DDBK,000010.BKDL,2024-08-06,314.21,284.28,164.58,0,1,0,0.0
,885420.DDBK,000010.BKDL,2024-08-06,308.25,236.72,158.38,0,1,0,0.0
,885988.DDBK,000010.BKDL,2024-08-06,265.05,230.85,171.0,0,1,0,0.0
,885911.DDBK,000010.BKDL,2024-08-06,264.6,220.5,220.5,0,1,0,0.0
,885784.DDBK,000010.BKDL,2024-08-06,251.37,154.07,116.22,0,1,0,0.0
,885780.DDBK,000010.BKDL,2024-08-06,232.75,139.65,93.1,0,1,0,0.0
,885951.DDBK,000010.BKDL,2024-08-06,231.42,135.66,111.72,0,1,0,0.0
,885462.DDBK,000010.BKDL,2024-08-06,221.8,147.87,98.58,0,1,0,0.0
,885904.DDBK,000010.BKDL,2024-08-06,182.15,145.72,72.86,0,1,0,0.0
,885525.DDBK,000010.BKDL,2024-08-06,150.82,-16.76,67.03,0,1,0,0.0
000022.BKDL,,,2024-08-06,365.24,306.92,165.74,1,1,0,
,885931.DDBK,000022.BKDL,2024-08-06,580.08,451.17,257.81,0,1,0,0.0
,885551.DDBK,000022.BKDL,2024-08-06,478.8,418.95,209.48,0,1,0,0.0
,885650.DDBK,000022.BKDL,2024-08-06,476.08,399.91,209.48,0,1,0,0.0
,885937.DDBK,000022.BKDL,2024-08-06,418.95,299.25,359.1,0,1,0,0.0
,885912.DDBK,000022.BKDL,2024-08-06,398.0,377.05,104.74,0,1,0,0.0
,885633.DDBK,000022.BKDL,2024-08-06,380.86,380.86,190.43,0,1,0,0.0
,885901.DDBK,000022.BKDL,2024-08-06,317.39,304.69,177.74,0,1,0,0.0
,885882.DDBK,000022.BKDL,2024-08-06,308.7,220.5,102.9,0,1,0,0.0
,885903.DDBK,000022.BKDL,2024-08-06,299.25,299.25,59.85,0,1,0,0.0
