buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason
2025-04-01,2025-04-02,301396.XSHE,宏景科技,接力低弱转2,-2.70433526011562,181.89,0.0,62.85,2.31,高开弱转强 + 昨日连板 + 竞王达标,,,,False,False,"excluded by --exclude-modes: 接力低弱转2; Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=1/n20=2, 需 1/2/3)"
2025-04-01,2025-04-02,603789.XSHG,*ST星农,方向低位低吸,6.768189509306244,365.23,151.12,0.0,-7.66,方向内低吸排名1 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=+6.33% / 10d avg=+1.36% (阈值 -9%/-5%)
2025-04-01,2025-04-02,603690.XSHG,至纯科技,方向内绿盘低吸前3名,4.941585781588587,251.2,184.45,0.0,-5.67,方向内低吸排名2 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+9.29% / 10d avg=+7.74% (阈值 -8%/-5%)
2025-04-03,2025-04-07,603072.XSHG,天和磁材,接力低弱转2,9.865470852017921,220.65,0.0,43.11,1.36,高开弱转强 + 昨日连板 + 竞王达标,,,,False,False,excluded by --exclude-modes: 接力低弱转2; Tier1 双窗口未一致: 5d avg=-2.70% / 10d avg=-1.19% (阈值 -4%/-2%)
2025-04-03,2025-04-07,300844.XSHE,山水比德,接力低弱转2,-16.116611232710966,245.04,0.0,23.24,1.61,高开弱转强 + 昨日连板 + 竞王达标,,,,False,False,excluded by --exclude-modes: 接力低弱转2; Tier1 双窗口未一致: 5d avg=-2.70% / 10d avg=-1.19% (阈值 -4%/-2%)
2025-04-07,2025-04-08,002058.XSHE,*ST威尔,红断低吸,-10.139534883720923,187.7,76.25999999999999,0.0,-9.82,红断 + 低吸有分 + 竞王达标,,,,False,False,Tier1 双窗口确认: 5d avg=-14.82%≤-4% AND 10d avg=-14.21%≤-2% (n=1/2)
2025-04-07,2025-04-08,603188.XSHG,亚邦股份,红断低吸,-7.671957671957664,264.31,185.07,0.0,-9.79,红断 + 低吸有分 + 竞王达标,,,,False,False,Tier1 双窗口确认: 5d avg=-14.82%≤-4% AND 10d avg=-14.21%≤-2% (n=1/2)
2025-04-07,2025-04-08,300561.XSHE,*ST汇科,孕线低吸,1.1195074167366537,494.93,1673.53,0.0,-17.39,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2)
2025-04-07,2025-04-08,600571.XSHG,信雅达,首红断低吸,-10.029647385352924,255.63,397.10999999999996,0.0,-10.05,首红断 + 低吸有分 + 竞王达标,"N字低吸,孕线低吸",,,False,True,Tier1 双窗口未一致: 5d avg=+1.61% / 10d avg=+0.61% (阈值 -4%/-2%)
2025-04-07,2025-04-08,002361.XSHE,神剑股份,N字低吸,-9.121621621621623,217.75,67.89,0.0,-9.62,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
