categoryCode,blockCode,parent,dataType,industryType,tradeDate,categoryType,num,directionNum,numChange,prePctChangeRate,isTrack,isPpp
000006.BKDL,,,,,20240515,1.0,60.08,,-70.04,1.11,0,0
,885806.DDBK,000006.BKDL,0,0,20240515,,40.06,,-60.03,1.08,0,1
,885923.DDBK,000006.BKDL,0,0,20240515,,30.03,,10.01,2.03,0,0
,885502.DDBK,000006.BKDL,0,0,20240515,,10.01,,0.0,1.18,0,0
,886058.DDBK,000006.BKDL,0,0,20240515,,10.01,,10.01,2.78,0,0
000035.BKDL,,,,,20240515,2.0,60.08,,-50.03,0.44,1,0
,885710.DDBK,000035.BKDL,0,0,20240515,,30.03,,-20.02,0.16,1,0
,885789.DDBK,000035.BKDL,0,0,20240515,,20.02,,0.0,0.19,1,0
,885928.DDBK,000035.BKDL,0,0,20240515,,20.02,,10.01,-0.09,1,0
,885921.DDBK,000035.BKDL,0,0,20240515,,10.02,,-20.01,0.28,1,0
,885571.DDBK,000035.BKDL,0,0,20240515,,10.01,,10.01,0.19,1,0
,885922.DDBK,000035.BKDL,0,0,20240515,,10.01,,-10.01,0.4,1,0
,885938.DDBK,000035.BKDL,0,0,20240515,,10.01,,10.01,0.67,1,0
,885944.DDBK,000035.BKDL,0,0,20240515,,10.01,,0.0,0.38,1,0
000034.BKDL,,,,,20240515,1.0,60.06,,-20.01,1.65,0,0
,885728.DDBK,000034.BKDL,0,0,20240515,,50.05,,-10.0,1.6,0,0
,886019.DDBK,000034.BKDL,0,0,20240515,,20.02,,-10.0,2.29,0,0
,886031.DDBK,000034.BKDL,0,0,20240515,,20.02,,-20.02,2.28,0,0
,886062.DDBK,000034.BKDL,0,0,20240515,,10.01,,-20.02,2.95,0,0
000011.BKDL,,,,,20240515,2.0,60.06,,20.02,0.45,1,0
,885563.DDBK,000011.BKDL,0,0,20240515,,40.04,,10.01,0.49,1,0
,885412.DDBK,000011.BKDL,0,0,20240515,,20.02,,0.0,0.68,1,0
,885690.DDBK,000011.BKDL,0,0,20240515,,20.02,,0.0,0.83,1,0
,885410.DDBK,000011.BKDL,0,0,20240515,,10.01,,-10.01,0.44,1,0
,885854.DDBK,000011.BKDL,0,0,20240515,,10.01,,0.0,0.65,1,0
,886052.DDBK,000011.BKDL,0,0,20240515,,10.01,,0.0,-0.06,1,0
000027.BKDL,,,,,20240515,1.0,50.08,,-60.02,0.77,0,0
,885997.DDBK,000027.BKDL,0,0,20240515,,20.05,,-40.0,0.8,0,0
,885461.DDBK,000027.BKDL,0,0,20240515,,20.02,,10.01,0.76,0,0
,885431.DDBK,000027.BKDL,0,0,20240515,,10.02,,-50.03,0.69,0,0
,885545.DDBK,000027.BKDL,0,0,20240515,,10.01,,0.0,0.94,0,0
,885861.DDBK,000027.BKDL,0,0,20240515,,10.01,,0.0,1.53,0,0
,885902.DDBK,000027.BKDL,0,0,20240515,,10.01,,0.0,0.66,0,0
,886001.DDBK,000027.BKDL,0,0,20240515,,10.01,,0.0,0.8,0,0
000003.BKDL,,,,,20240515,1.0,50.07,,-40.01,1.42,0,0
,885933.DDBK,000003.BKDL,0,0,20240515,,40.04,,10.01,2.3,0,0
,885757.DDBK,000003.BKDL,0,0,20240515,,10.02,,0.01,1.33,0,0
,885452.DDBK,000003.BKDL,0,0,20240515,,10.01,,-10.0,1.51,0,0
,885887.DDBK,000003.BKDL,0,0,20240515,,10.01,,0.0,1.23,0,0
,885975.DDBK,000003.BKDL,0,0,20240515,,10.01,,10.01,1.97,0,0
000008.BKDL,,,,,20240515,2.0,40.07,,-9.97,0.49,1,0
,885572.DDBK,000008.BKDL,0,0,20240515,,30.03,,10.01,0.86,1,0
,885423.DDBK,000008.BKDL,0,0,20240515,,10.03,,-19.99,1.5,1,0
000026.BKDL,,,,,20240515,2.0,40.06,,-50.03,1.39,1,0
,885611.DDBK,000026.BKDL,0,0,20240515,,20.03,,0.01,1.68,1,0
,885840.DDBK,000026.BKDL,0,0,20240515,,20.03,,-40.03,1.35,1,0
,885965.DDBK,000026.BKDL,0,0,20240515,,10.02,,10.02,1.19,1,0
000010.BKDL,,,,,20240515,2.0,40.06,,-90.07,1.13,1,0
,885420.DDBK,000010.BKDL,0,0,20240515,,10.02,,-40.03,1.5,1,0
,885705.DDBK,000010.BKDL,0,0,20240515,,10.01,,-10.01,0.75,1,0
,885784.DDBK,000010.BKDL,0,0,20240515,,10.01,,10.01,1.63,1,0
000014.BKDL,,,,,20240515,1.0,40.05,,-40.02,1.01,0,0
,885785.DDBK,000014.BKDL,0,0,20240515,,10.02,,-10.0,0.86,0,0
,885454.DDBK,000014.BKDL,0,0,20240515,,10.01,,-20.02,0.98,0,0
,885759.DDBK,000014.BKDL,0,0,20240515,,10.01,,-10.01,1.82,0,0
,886047.DDBK,000014.BKDL,0,0,20240515,,10.01,,0.01,2.19,0,0
000009.BKDL,,,,,20240515,2.0,40.05,,-80.06,0.86,1,0
,885403.DDBK,000009.BKDL,0,0,20240515,,10.02,,-10.0,0.16,1,0
,885838.DDBK,000009.BKDL,0,0,20240515,,10.02,,0.01,1.41,1,0
,886015.DDBK,000009.BKDL,0,0,20240515,,10.02,,-9.99,0.37,1,0
,885539.DDBK,000009.BKDL,0,0,20240515,,10.01,,-20.02,0.64,1,0
,885578.DDBK,000009.BKDL,0,0,20240515,,10.01,,0.0,0.8,1,0
,885703.DDBK,000009.BKDL,0,0,20240515,,10.01,,-10.0,1.24,1,0
,885765.DDBK,000009.BKDL,0,0,20240515,,10.01,,0.0,0.87,1,0
,885846.DDBK,000009.BKDL,0,0,20240515,,10.01,,0.0,0.01,1,0
,885856.DDBK,000009.BKDL,0,0,20240515,,10.01,,0.0,0.24,1,0
,885883.DDBK,000009.BKDL,0,0,20240515,,10.01,,0.0,0.4,1,0
,885913.DDBK,000009.BKDL,0,0,20240515,,10.01,,0.0,0.46,1,0
,885993.DDBK,000009.BKDL,0,0,20240515,,10.01,,10.01,1.29,1,0
000007.BKDL,,,,,20240515,2.0,40.05,,20.03,0.79,1,0
,885991.DDBK,000007.BKDL,0,0,20240515,,30.03,,10.01,0.91,1,0
,885760.DDBK,000007.BKDL,0,0,20240515,,20.02,,20.02,0.93,1,0
,885386.DDBK,000007.BKDL,0,0,20240515,,10.02,,10.02,1.11,1,0
,885478.DDBK,000007.BKDL,0,0,20240515,,10.01,,10.01,1.04,1,0
,885915.DDBK,000007.BKDL,0,0,20240515,,10.01,,10.01,0.6,1,0
,885984.DDBK,000007.BKDL,0,0,20240515,,10.01,,10.01,1.02,1,0
000021.BKDL,,,,,20240515,2.0,30.03,,0.0,1.47,1,0
,885968.DDBK,000021.BKDL,0,0,20240515,,20.02,,10.01,3.06,1,0
,885540.DDBK,000021.BKDL,0,0,20240515,,10.01,,-10.01,1.69,1,0
000031.BKDL,,,,,20240515,1.0,30.03,,0.01,0.83,0,0
,885756.DDBK,000031.BKDL,0,0,20240515,,20.02,,20.02,0.47,0,0
,885362.DDBK,000031.BKDL,0,0,20240515,,10.01,,0.01,1.8,0,0
,885957.DDBK,000031.BKDL,0,0,20240515,,10.01,,0.01,1.74,0,0
,886050.DDBK,000031.BKDL,0,0,20240515,,10.01,,10.01,2.2,0,0
000032.BKDL,,,,,20240515,1.0,20.05,,-60.02,0.79,0,0
,885598.DDBK,000032.BKDL,0,0,20240515,,20.05,,-60.02,0.79,0,0
,885905.DDBK,000032.BKDL,0,0,20240515,,10.04,,-70.03,0.96,0,0
,885906.DDBK,000032.BKDL,0,0,20240515,,10.01,,10.01,0.13,0,0
000018.BKDL,,,,,20240515,2.0,20.04,,-30.01,0.52,1,0
,885494.DDBK,000018.BKDL,0,0,20240515,,20.04,,-20.0,0.59,1,0
,885562.DDBK,000018.BKDL,0,0,20240515,,10.01,,0.0,-0.13,1,0
000029.BKDL,,,,,20240515,1.0,20.04,,-9.99,0.42,0,0
,885738.DDBK,000029.BKDL,0,0,20240515,,20.02,,10.01,0.33,0,0
,885800.DDBK,000029.BKDL,0,0,20240515,,10.02,,-40.03,1.2,1,0
,885809.DDBK,000029.BKDL,0,0,20240515,,10.02,,0.01,0.56,0,0
,885774.DDBK,000029.BKDL,0,0,20240515,,10.01,,-10.01,0.6,0,0
,885953.DDBK,000029.BKDL,0,0,20240515,,10.01,,0.0,1.62,0,0
,885959.DDBK,000029.BKDL,0,0,20240515,,10.01,,-10.01,0.55,0,0
000025.BKDL,,,,,20240515,1.0,20.04,,-80.06,0.9,0,0
,885312.DDBK,000025.BKDL,0,0,20240515,,10.02,,-20.01,1.26,0,0
,885783.DDBK,000025.BKDL,0,0,20240515,,10.02,,0.01,1.19,0,0
,885556.DDBK,000025.BKDL,0,0,20240515,,10.01,,-30.03,0.67,0,0
000016.BKDL,,,,,20240515,1.0,20.03,,-20.01,1.33,0,0
,885378.DDBK,000016.BKDL,0,0,20240515,,10.02,,-10.0,1.18,0,0
,885568.DDBK,000016.BKDL,0,0,20240515,,10.01,,0.0,1.27,0,0
,885844.DDBK,000016.BKDL,0,0,20240515,,10.01,,0.0,1.51,0,0
,885956.DDBK,000016.BKDL,0,0,20240515,,10.01,,-10.01,2.07,0,0
000022.BKDL,,,,,20240515,2.0,20.02,,0.0,0.55,1,0
,885882.DDBK,000022.BKDL,0,0,20240515,,10.01,,0.0,0.85,1,0
,885937.DDBK,000022.BKDL,0,0,20240515,,10.01,,10.01,1.12,1,0
000019.BKDL,,,,,20240515,1.0,20.02,,10.01,1.45,0,0
,885522.DDBK,000019.BKDL,0,0,20240515,,10.01,,0.0,1.24,0,0
,885895.DDBK,000019.BKDL,0,0,20240515,,10.01,,10.01,2.1,0,0
,885960.DDBK,000019.BKDL,0,0,20240515,,10.01,,10.01,5.16,0,0
000024.BKDL,,,,,20240515,2.0,20.02,,-20.02,0.55,1,0
,885573.DDBK,000024.BKDL,0,0,20240515,,10.01,,0.0,1.95,1,0
,885962.DDBK,000024.BKDL,0,0,20240515,,10.01,,0.0,0.46,1,0
000036.BKDL,,,,,20240515,1.0,10.02,,0.01,0.38,0,0
,885544.DDBK,000036.BKDL,0,0,20240515,,10.02,,0.01,0.36,0,0
000001.BKDL,,,,,20240515,2.0,10.02,,-10.0,0.45,1,0
,885552.DDBK,000001.BKDL,0,0,20240515,,10.01,,10.01,0.2,1,0
,885969.DDBK,000001.BKDL,0,0,20240515,,10.01,,10.01,-0.14,1,0
000013.BKDL,,,,,20240515,2.0,10.01,,-10.01,0.4,1,0
,885700.DDBK,000013.BKDL,0,0,20240515,,10.01,,0.0,0.38,1,0
,885743.DDBK,000013.BKDL,0,0,20240515,,10.01,,10.01,0.43,1,0
000012.BKDL,,,,,20240514,1.0,150.13,,80.06,-2.09,0,0
,885709.DDBK,000012.BKDL,0,0,20240514,,80.07,,40.03,-2.3,0,0
,885418.DDBK,000012.BKDL,0,0,20240514,,70.05,,50.03,-2.47,0,0
,885779.DDBK,000012.BKDL,0,0,20240514,,60.05,,60.05,-2.42,0,0
,885890.DDBK,000012.BKDL,0,0,20240514,,60.05,,50.04,-2.64,0,0
,885934.DDBK,000012.BKDL,0,0,20240514,,50.04,,20.01,-2.2,0,0
,885457.DDBK,000012.BKDL,0,0,20240514,,50.03,,50.03,-2.54,0,0
,885603.DDBK,000012.BKDL,0,0,20240514,,40.02,,30.01,-2.66,0,0
,885788.DDBK,000012.BKDL,0,0,20240514,,30.03,,20.02,-1.87,0,0
,885797.DDBK,000012.BKDL,0,0,20240514,,30.03,,10.01,-2.56,0,0
,885950.DDBK,000012.BKDL,0,0,20240514,,30.03,,10.01,-1.88,0,0
,886046.DDBK,000012.BKDL,0,0,20240514,,30.03,,20.02,-2.34,0,0
,885480.DDBK,000012.BKDL,0,0,20240514,,20.02,,20.02,-2.43,0,0
,885820.DDBK,000012.BKDL,0,0,20240514,,20.02,,0.0,-2.5,0,0
,885737.DDBK,000012.BKDL,0,0,20240514,,20.01,,20.01,-2.1,0,0
,885918.DDBK,000012.BKDL,0,0,20240514,,20.01,,20.01,-3.34,0,0
,886060.DDBK,000012.BKDL,0,0,20240514,,20.01,,10.0,-2.13,0,0
,885615.DDBK,000012.BKDL,0,0,20240514,,10.01,,10.01,-1.88,0,0
,885647.DDBK,000012.BKDL,0,0,20240514,,10.01,,0.0,-0.96,0,0
,885701.DDBK,000012.BKDL,0,0,20240514,,10.01,,0.0,-1.92,0,0
,885772.DDBK,000012.BKDL,0,0,20240514,,10.01,,10.01,-0.99,0,0
,885816.DDBK,000012.BKDL,0,0,20240514,,10.01,,0.0,-1.85,0,0
,885876.DDBK,000012.BKDL,0,0,20240514,,10.01,,10.01,-1.99,0,0
,886014.DDBK,000012.BKDL,0,0,20240514,,10.01,,10.01,-1.01,0,0
,885874.DDBK,000012.BKDL,0,0,20240514,,10.0,,10.0,-3.2,0,0
000010.BKDL,,,,,20240514,2.0,130.13,,70.06,-1.63,1,0
,885420.DDBK,000010.BKDL,0,0,20240514,,50.05,,40.04,-1.42,1,0
,885543.DDBK,000010.BKDL,0,0,20240514,,20.02,,20.02,0.35,1,0
,885705.DDBK,000010.BKDL,0,0,20240514,,20.02,,-10.01,-1.85,1,0
,885899.DDBK,000010.BKDL,0,0,20240514,,20.02,,20.02,-2.05,1,0
,885780.DDBK,000010.BKDL,0,0,20240514,,10.01,,10.01,-0.69,1,0
,885904.DDBK,000010.BKDL,0,0,20240514,,10.01,,0.0,-1.1,1,0
,885910.DDBK,000010.BKDL,0,0,20240514,,10.01,,10.01,-1.79,1,0
000006.BKDL,,,,,20240514,1.0,130.12,,90.07,-2.17,0,0
,885806.DDBK,000006.BKDL,0,0,20240514,,100.09,,60.04,-2.31,0,1
,885376.DDBK,000006.BKDL,0,0,20240514,,20.02,,10.0,-1.87,0,0
,885923.DDBK,000006.BKDL,0,0,20240514,,20.02,,20.02,-2.43,0,0
,885502.DDBK,000006.BKDL,0,0,20240514,,10.01,,10.01,-0.86,0,0
,885980.DDBK,000006.BKDL,0,0,20240514,,10.01,,0.0,-2.87,0,0
,885982.DDBK,000006.BKDL,0,0,20240514,,10.01,,10.01,-2.56,0,0
,886055.DDBK,000006.BKDL,0,0,20240514,,10.01,,10.01,-1.95,0,0
000038.BKDL,,,,,20240514,2.0,130.11,,30.0,-1.35,1,0
,885694.DDBK,000038.BKDL,0,0,20240514,,130.11,,30.0,-1.53,1,1
000004.BKDL,,,,,20240514,2.0,130.11,,40.01,-1.46,1,0
,885832.DDBK,000004.BKDL,0,0,20240514,,30.03,,30.03,-1.56,1,0
,885521.DDBK,000004.BKDL,0,0,20240514,,30.02,,10.0,-1.74,1,0
,885744.DDBK,000004.BKDL,0,0,20240514,,20.02,,10.01,-1.33,1,0
,885827.DDBK,000004.BKDL,0,0,20240514,,20.02,,0.0,-1.65,1,0
,885345.DDBK,000004.BKDL,0,0,20240514,,10.01,,0.0,-1.01,1,0
,885472.DDBK,000004.BKDL,0,0,20240514,,10.01,,10.01,-0.78,1,0
,885514.DDBK,000004.BKDL,0,0,20240514,,10.01,,0.0,-1.79,1,0
,885617.DDBK,000004.BKDL,0,0,20240514,,10.01,,0.0,-1.69,1,0
,885734.DDBK,000004.BKDL,0,0,20240514,,10.01,,0.0,-1.37,1,0
,885939.DDBK,000004.BKDL,0,0,20240514,,10.01,,0.0,-0.89,1,0
,885924.DDBK,000004.BKDL,0,0,20240514,,10.0,,-10.03,-1.46,1,0
000009.BKDL,,,,,20240514,2.0,120.11,,-20.04,-1.84,1,0
,885539.DDBK,000009.BKDL,0,0,20240514,,30.03,,0.0,-2.05,1,0
,885403.DDBK,000009.BKDL,0,0,20240514,,20.02,,-40.04,-1.42,1,0
,885703.DDBK,000009.BKDL,0,0,20240514,,20.01,,10.0,-1.35,1,0
,885927.DDBK,000009.BKDL,0,0,20240514,,20.01,,-50.06,-0.98,1,0
,886015.DDBK,000009.BKDL,0,0,20240514,,20.01,,-10.02,-1.5,1,0
,885402.DDBK,000009.BKDL,0,0,20240514,,10.01,,-10.01,-2.24,1,0
,885508.DDBK,000009.BKDL,0,0,20240514,,10.01,,10.01,0.21,1,0
,885578.DDBK,000009.BKDL,0,0,20240514,,10.01,,10.01,-2.33,1,0
,885661.DDBK,000009.BKDL,0,0,20240514,,10.01,,10.01,-0.63,1,0
,885765.DDBK,000009.BKDL,0,0,20240514,,10.01,,0.0,-2.22,1,0
,885818.DDBK,000009.BKDL,0,0,20240514,,10.01,,10.01,-2.02,1,0
,885838.DDBK,000009.BKDL,0,0,20240514,,10.01,,10.01,-1.65,1,0
,885846.DDBK,000009.BKDL,0,0,20240514,,10.01,,0.0,0.78,1,0
,885856.DDBK,000009.BKDL,0,0,20240514,,10.01,,10.01,-1.05,1,0
,885879.DDBK,000009.BKDL,0,0,20240514,,10.01,,-10.01,-1.24,1,0
,885880.DDBK,000009.BKDL,0,0,20240514,,10.01,,0.0,-1.96,1,0
,885883.DDBK,000009.BKDL,0,0,20240514,,10.01,,0.0,-1.0,1,0
,885913.DDBK,000009.BKDL,0,0,20240514,,10.01,,10.01,-1.83,1,0
,886022.DDBK,000009.BKDL,0,0,20240514,,10.01,,0.0,-2.47,1,0
,886025.DDBK,000009.BKDL,0,0,20240514,,10.01,,0.0,-1.7,1,0
,886027.DDBK,000009.BKDL,0,0,20240514,,10.01,,-10.01,-1.57,1,0
,885917.DDBK,000009.BKDL,0,0,20240514,,10.0,,-10.02,-2.37,1,0
,885952.DDBK,000009.BKDL,0,0,20240514,,10.0,,-0.01,-1.81,1,0
,885954.DDBK,000009.BKDL,0,0,20240514,,10.0,,-10.02,-1.56,1,0
,885989.DDBK,000009.BKDL,0,0,20240514,,10.0,,-20.03,-1.26,1,0
,886051.DDBK,000009.BKDL,0,0,20240514,,10.0,,-30.04,-1.83,1,0
,886056.DDBK,000009.BKDL,0,0,20240514,,10.0,,-10.02,-0.39,1,0
000033.BKDL,,,,,20240514,1.0,120.11,,40.0,-2.03,0,0
,885517.DDBK,000033.BKDL,0,0,20240514,,70.06,,50.04,-2.03,0,0
,885929.DDBK,000033.BKDL,0,0,20240514,,70.06,,-0.02,-2.37,0,0
,885786.DDBK,000033.BKDL,0,0,20240514,,30.03,,20.01,-2.17,0,0
,885941.DDBK,000033.BKDL,0,0,20240514,,20.02,,10.0,-2.02,0,0
,885619.DDBK,000033.BKDL,0,0,20240514,,20.01,,9.98,-2.04,0,0
,886008.DDBK,000033.BKDL,0,0,20240514,,20.01,,20.01,-2.72,0,0
,885427.DDBK,000033.BKDL,0,0,20240514,,10.01,,0.0,-1.51,0,0
,885946.DDBK,000033.BKDL,0,0,20240514,,10.01,,0.0,-2.45,0,0
,886002.DDBK,000033.BKDL,0,0,20240514,,10.01,,10.01,-2.6,0,0
,885930.DDBK,000033.BKDL,0,0,20240514,,10.0,,10.0,-2.56,0,0
000035.BKDL,,,,,20240514,2.0,110.11,,19.99,-1.37,1,0
,885710.DDBK,000035.BKDL,0,0,20240514,,50.05,,40.04,-2.18,1,0
,885531.DDBK,000035.BKDL,0,0,20240514,,30.03,,9.99,-0.89,1,0
,885921.DDBK,000035.BKDL,0,0,20240514,,30.03,,-0.01,-0.83,1,0
,885311.DDBK,000035.BKDL,0,0,20240514,,20.02,,10.0,-0.01,1,0
,885641.DDBK,000035.BKDL,0,0,20240514,,20.02,,-0.02,-0.04,1,0
,885789.DDBK,000035.BKDL,0,0,20240514,,20.02,,20.02,-2.39,1,0
,885922.DDBK,000035.BKDL,0,0,20240514,,20.02,,10.01,-1.47,1,0
,885936.DDBK,000035.BKDL,0,0,20240514,,20.02,,0.0,0.69,1,0
,885920.DDBK,000035.BKDL,0,0,20240514,,10.01,,0.0,-0.72,1,0
,885928.DDBK,000035.BKDL,0,0,20240514,,10.01,,10.01,-2.78,1,0
,885944.DDBK,000035.BKDL,0,0,20240514,,10.01,,0.0,-1.9,1,0
,885996.DDBK,000035.BKDL,0,0,20240514,,10.01,,10.01,0.22,1,0
,886004.DDBK,000035.BKDL,0,0,20240514,,10.01,,10.01,0.13,1,0
,886006.DDBK,000035.BKDL,0,0,20240514,,10.01,,10.01,-2.16,1,0
,886032.DDBK,000035.BKDL,0,0,20240514,,10.01,,10.01,-2.72,1,0
000027.BKDL,,,,,20240514,1.0,110.1,,40.01,-1.97,0,0
,885431.DDBK,000027.BKDL,0,0,20240514,,60.05,,40.01,-1.97,0,0
,885997.DDBK,000027.BKDL,0,0,20240514,,60.05,,40.02,-2.52,0,0
,885461.DDBK,000027.BKDL,0,0,20240514,,10.01,,-10.02,-0.56,0,0
,885467.DDBK,000027.BKDL,0,0,20240514,,10.01,,10.01,-2.18,0,0
,885545.DDBK,000027.BKDL,0,0,20240514,,10.01,,-10.01,-2.09,0,0
,885766.DDBK,000027.BKDL,0,0,20240514,,10.01,,-10.01,-2.57,0,0
,885861.DDBK,000027.BKDL,0,0,20240514,,10.01,,-10.01,-2.96,0,0
,885902.DDBK,000027.BKDL,0,0,20240514,,10.01,,0.0,-0.93,0,0
,886001.DDBK,000027.BKDL,0,0,20240514,,10.01,,0.0,-0.43,0,0
000025.BKDL,,,,,20240514,1.0,100.1,,50.04,-2.08,0,0
,885556.DDBK,000025.BKDL,0,0,20240514,,40.04,,20.01,-2.23,0,0
,885312.DDBK,000025.BKDL,0,0,20240514,,30.03,,20.02,-2.08,0,0
,885868.DDBK,000025.BKDL,0,0,20240514,,30.03,,30.03,-1.55,0,0
,885574.DDBK,000025.BKDL,0,0,20240514,,10.01,,-10.01,-3.16,0,0
,885783.DDBK,000025.BKDL,0,0,20240514,,10.01,,-10.01,-1.8,0,0
000015.BKDL,,,,,20240514,2.0,100.08,,90.07,-1.46,1,0
,885413.DDBK,000015.BKDL,0,0,20240514,,80.06,,70.05,-1.65,1,0
,885620.DDBK,000015.BKDL,0,0,20240514,,10.01,,10.01,-0.62,1,0
,885835.DDBK,000015.BKDL,0,0,20240514,,10.01,,10.01,-1.29,1,0
000026.BKDL,,,,,20240514,2.0,90.09,,60.06,-1.53,1,0
,885840.DDBK,000026.BKDL,0,0,20240514,,60.06,,50.05,-1.48,1,0
,885642.DDBK,000026.BKDL,0,0,20240514,,30.03,,20.02,-1.33,1,0
,885611.DDBK,000026.BKDL,0,0,20240514,,20.02,,10.01,-1.91,1,0
000023.BKDL,,,,,20240514,1.0,90.08,,9.98,-1.53,0,0
,885869.DDBK,000023.BKDL,0,0,20240514,,30.03,,20.01,-0.9,0,0
,885739.DDBK,000023.BKDL,0,0,20240514,,20.02,,20.02,-2.47,0,0
,885787.DDBK,000023.BKDL,0,0,20240514,,20.01,,-0.01,-1.96,0,0
,885740.DDBK,000023.BKDL,0,0,20240514,,10.01,,0.0,-0.58,0,0
,885802.DDBK,000023.BKDL,0,0,20240514,,10.01,,0.0,-2.88,0,0
,885796.DDBK,000023.BKDL,0,0,20240514,,10.0,,-10.02,-1.96,0,0
000003.BKDL,,,,,20240514,1.0,90.08,,20.01,-2.29,0,0
,885933.DDBK,000003.BKDL,0,0,20240514,,30.03,,30.03,-2.4,0,0
,886013.DDBK,000003.BKDL,0,0,20240514,,20.02,,10.01,-2.86,0,0
,886041.DDBK,000003.BKDL,0,0,20240514,,20.02,,10.01,-3.05,0,0
,885452.DDBK,000003.BKDL,0,0,20240514,,20.01,,-0.01,-2.85,0,0
,885757.DDBK,000003.BKDL,0,0,20240514,,10.01,,-20.02,-2.56,0,0
,885842.DDBK,000003.BKDL,0,0,20240514,,10.01,,0.0,-2.91,0,0
,885887.DDBK,000003.BKDL,0,0,20240514,,10.01,,-10.01,-2.48,0,0
,885976.DDBK,000003.BKDL,0,0,20240514,,10.01,,-30.03,-2.38,0,0
000032.BKDL,,,,,20240514,1.0,80.07,,30.01,-2.33,0,0
,885598.DDBK,000032.BKDL,0,0,20240514,,80.07,,30.01,-2.33,0,0
,885905.DDBK,000032.BKDL,0,0,20240514,,80.07,,30.02,-2.39,0,0
000034.BKDL,,,,,20240514,1.0,80.07,,40.03,-2.43,0,0
,885728.DDBK,000034.BKDL,0,0,20240514,,60.05,,30.02,-2.47,0,0
,886031.DDBK,000034.BKDL,0,0,20240514,,40.04,,30.03,-2.23,0,0
,886062.DDBK,000034.BKDL,0,0,20240514,,30.03,,20.02,-1.89,0,0
,886019.DDBK,000034.BKDL,0,0,20240514,,30.02,,10.0,-2.17,0,0
,886068.DDBK,000034.BKDL,0,0,20240514,,10.01,,10.01,-1.94,0,0
000014.BKDL,,,,,20240514,1.0,80.07,,60.03,-2.24,0,0
,885454.DDBK,000014.BKDL,0,0,20240514,,30.03,,20.02,-1.48,0,0
,885771.DDBK,000014.BKDL,0,0,20240514,,30.03,,30.03,-1.07,0,0
,885759.DDBK,000014.BKDL,0,0,20240514,,20.02,,20.02,-2.37,0,0
,885785.DDBK,000014.BKDL,0,0,20240514,,20.02,,10.01,-2.16,0,0
,886047.DDBK,000014.BKDL,0,0,20240514,,10.0,,-0.01,-2.67,0,0
000018.BKDL,,,,,20240514,2.0,50.05,,20.02,-1.04,1,0
,885494.DDBK,000018.BKDL,0,0,20240514,,40.04,,30.03,-0.82,1,0
,885562.DDBK,000018.BKDL,0,0,20240514,,10.01,,0.0,-0.0,1,0
000008.BKDL,,,,,20240514,2.0,50.04,,20.01,-1.47,1,0
,885423.DDBK,000008.BKDL,0,0,20240514,,30.02,,20.01,-2.58,1,0
,885572.DDBK,000008.BKDL,0,0,20240514,,20.02,,0.0,-1.17,1,0
000011.BKDL,,,,,20240514,2.0,40.04,,-20.02,-1.22,1,0
,885563.DDBK,000011.BKDL,0,0,20240514,,30.03,,-10.01,-1.39,1,0
,885410.DDBK,000011.BKDL,0,0,20240514,,20.02,,0.0,-1.16,1,0
,885412.DDBK,000011.BKDL,0,0,20240514,,20.02,,-10.01,-0.88,1,0
,885690.DDBK,000011.BKDL,0,0,20240514,,20.02,,-10.01,-1.31,1,0
,885823.DDBK,000011.BKDL,0,0,20240514,,10.01,,0.0,-1.0,1,0
,885854.DDBK,000011.BKDL,0,0,20240514,,10.01,,10.01,-0.63,1,0
,885919.DDBK,000011.BKDL,0,0,20240514,,10.01,,0.0,-1.12,1,0
,885961.DDBK,000011.BKDL,0,0,20240514,,10.01,,0.0,-0.68,1,0
,885992.DDBK,000011.BKDL,0,0,20240514,,10.01,,10.01,-2.26,1,0
,886052.DDBK,000011.BKDL,0,0,20240514,,10.01,,0.0,-2.75,1,0
000017.BKDL,,,,,20240514,2.0,40.04,,-40.05,-1.06,1,0
,886021.DDBK,000017.BKDL,0,0,20240514,,40.04,,-40.05,-1.01,1,1
000016.BKDL,,,,,20240514,1.0,40.04,,10.01,-2.62,0,0
,885378.DDBK,000016.BKDL,0,0,20240514,,20.02,,-10.01,-2.66,0,0
,885881.DDBK,000016.BKDL,0,0,20240514,,20.02,,20.02,-2.53,0,0
,885956.DDBK,000016.BKDL,0,0,20240514,,20.02,,10.01,-3.21,0,0
,885568.DDBK,000016.BKDL,0,0,20240514,,10.01,,0.0,-2.88,0,0
,885844.DDBK,000016.BKDL,0,0,20240514,,10.01,,10.01,-2.54,0,0
000024.BKDL,,,,,20240514,2.0,40.04,,10.01,-1.75,1,0
,885995.DDBK,000024.BKDL,0,0,20240514,,20.02,,10.01,-2.21,1,0
,885573.DDBK,000024.BKDL,0,0,20240514,,10.01,,10.01,0.94,1,0
,885810.DDBK,000024.BKDL,0,0,20240514,,10.01,,10.01,-0.97,1,0
,885839.DDBK,000024.BKDL,0,0,20240514,,10.01,,10.01,-3.09,1,0
,885962.DDBK,000024.BKDL,0,0,20240514,,10.01,,-10.01,-2.19,1,0
000029.BKDL,,,,,20240514,1.0,30.03,,20.01,-2.27,0,0
,885800.DDBK,000029.BKDL,0,0,20240514,,50.05,,30.03,-2.13,1,0
,885774.DDBK,000029.BKDL,0,0,20240514,,20.02,,10.01,-1.74,0,0
